epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,7802.03,1.5832,0.94041,0.00756,0.56164,0.42244,0.42731,0.19469,2.13463,2.20694,0.01249,0.000587452,0.000587452,0.000587452
121,7867.29,1.59845,0.94058,0.0076,0.55672,0.41351,0.41313,0.18943,2.14473,2.29828,0.01244,0.000583053,0.000583053,0.000583053
122,7931.79,1.57966,0.9457,0.00741,0.58511,0.4004,0.41897,0.18953,2.14219,2.31276,0.01264,0.000578653,0.000578653,0.000578653
123,8000.47,1.60487,0.95399,0.00727,0.57437,0.40219,0.41383,0.19032,2.14305,2.27627,0.01256,0.000574254,0.000574254,0.000574254
124,8071.06,1.56939,0.91334,0.00742,0.55052,0.41835,0.42097,0.19287,2.14415,2.23493,0.01252,0.000569854,0.000569854,0.000569854
125,8135.55,1.57332,0.94473,0.0078,0.59303,0.3958,0.42823,0.19555,2.12916,2.26573,0.0124,0.000565455,0.000565455,0.000565455
126,8199.12,1.56952,0.93639,0.00762,0.58815,0.40301,0.4253,0.19346,2.14616,2.25871,0.01266,0.000561055,0.000561055,0.000561055
127,8266.39,1.58411,0.92376,0.00763,0.58517,0.39842,0.41721,0.19635,2.13039,2.29958,0.01251,0.000556655,0.000556655,0.000556655
128,8330.41,1.56976,0.91344,0.00746,0.5831,0.41361,0.42678,0.19721,2.15149,2.30348,0.01267,0.000552256,0.000552256,0.000552256
129,8394.29,1.56464,0.91337,0.00737,0.61826,0.39983,0.42671,0.19744,2.15352,2.32647,0.01265,0.000547856,0.000547856,0.000547856
130,8462.65,1.56942,0.92168,0.00745,0.58061,0.40206,0.42453,0.19556,2.13755,2.35416,0.01248,0.000543457,0.000543457,0.000543457
131,8526.26,1.54527,0.91853,0.00739,0.58495,0.39379,0.40105,0.18361,2.15496,2.30724,0.0127,0.000539057,0.000539057,0.000539057
132,8594.34,1.56208,0.91092,0.00724,0.59526,0.38454,0.40301,0.18259,2.13016,2.35608,0.0123,0.000534658,0.000534658,0.000534658
133,8658.19,1.54874,0.899,0.00736,0.56479,0.40435,0.41554,0.19157,2.14681,2.32185,0.01255,0.000530258,0.000530258,0.000530258
134,8722.16,1.5749,0.92332,0.00747,0.58212,0.41655,0.43073,0.19834,2.15459,2.29448,0.01237,0.000525859,0.000525859,0.000525859
135,8788.85,1.56561,0.9078,0.00742,0.57389,0.41091,0.42808,0.19734,2.14771,2.26791,0.01243,0.000521459,0.000521459,0.000521459
136,8853.26,1.57779,0.91954,0.00721,0.59975,0.40147,0.41481,0.19022,2.16681,2.32812,0.01266,0.000517059,0.000517059,0.000517059
137,8917.23,1.53164,0.88342,0.00729,0.57485,0.40508,0.42122,0.19511,2.15986,2.35845,0.01265,0.00051266,0.00051266,0.00051266
138,8980.96,1.55406,0.8972,0.00727,0.57917,0.40514,0.41969,0.19097,2.15147,2.31985,0.01257,0.00050826,0.00050826,0.00050826
139,9044.8,1.55491,0.91013,0.00727,0.57199,0.42435,0.4201,0.19062,2.16732,2.26699,0.01288,0.000503861,0.000503861,0.000503861
140,9108.7,1.5415,0.89674,0.00731,0.58234,0.4043,0.42545,0.19667,2.14666,2.26102,0.01252,0.000499461,0.000499461,0.000499461
