epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,5215.85,0.98659,0.40929,0.00429,0.60112,0.47244,0.48574,0.2313,2.17101,2.59047,0.01348,0.000323479,0.000323479,0.000323479
181,6619.23,1.01888,0.40984,0.00419,0.64993,0.44293,0.47792,0.22875,2.17908,2.56704,0.01352,0.000319079,0.000319079,0.000319079
182,7807.68,1.03575,0.41605,0.0041,0.63056,0.45745,0.48114,0.22932,2.17661,2.5642,0.01331,0.00031468,0.00031468,0.00031468
183,9374.68,1.00374,0.40731,0.00419,0.61288,0.45822,0.47298,0.22639,2.1706,2.59793,0.0135,0.00031028,0.00031028,0.00031028
184,11161.2,0.98649,0.40783,0.00418,0.63099,0.46127,0.48231,0.22956,2.17252,2.54226,0.01333,0.000305881,0.000305881,0.000305881
185,13262.6,1.0046,0.40458,0.00405,0.6294,0.47624,0.48365,0.22822,2.18378,2.51327,0.0134,0.000301481,0.000301481,0.000301481
186,14954.6,0.99957,0.40246,0.00409,0.6208,0.47491,0.49063,0.23625,2.17173,2.55622,0.01346,0.000297081,0.000297081,0.000297081
187,16686.8,1.00193,0.39831,0.00401,0.62285,0.47465,0.49201,0.2351,2.18161,2.54204,0.01349,0.000292682,0.000292682,0.000292682
188,18429.4,1.0116,0.4079,0.00392,0.62383,0.4694,0.48608,0.23389,2.1756,2.54771,0.01365,0.000288282,0.000288282,0.000288282
189,20633.9,0.9787,0.39486,0.00416,0.61406,0.46475,0.48462,0.23252,2.18317,2.55848,0.01356,0.000283883,0.000283883,0.000283883
190,22151.1,0.99188,0.39649,0.00409,0.60718,0.4659,0.48495,0.2301,2.19145,2.61104,0.01361,0.000279483,0.000279483,0.000279483
191,23728.2,0.95697,0.38117,0.00408,0.63747,0.45618,0.48828,0.23505,2.186,2.58082,0.01359,0.000275084,0.000275084,0.000275084
192,25534,0.98111,0.39636,0.00407,0.60061,0.45513,0.47987,0.22906,2.18414,2.52546,0.01346,0.000270684,0.000270684,0.000270684
193,26681.9,0.99076,0.39341,0.00387,0.66973,0.42596,0.47714,0.22883,2.18113,2.61149,0.01342,0.000266284,0.000266284,0.000266284
194,28772.8,0.96992,0.39266,0.00394,0.61459,0.4555,0.47116,0.22532,2.1815,2.6381,0.01356,0.000261885,0.000261885,0.000261885
195,30086,0.96338,0.38785,0.00391,0.66897,0.42902,0.48134,0.23072,2.19625,2.59688,0.01366,0.000257485,0.000257485,0.000257485
196,31977.7,0.96999,0.38338,0.0038,0.63304,0.45117,0.48289,0.23044,2.19881,2.60659,0.01356,0.000253086,0.000253086,0.000253086
197,735.076,0.94854,0.38326,0.00372,0.62749,0.45674,0.48368,0.2293,2.20006,2.63275,0.01368,0.000248686,0.000248686,0.000248686
198,2096.59,0.93256,0.36477,0.00375,0.63597,0.45908,0.48682,0.23052,2.19414,2.57124,0.0137,0.000244287,0.000244287,0.000244287
199,3302.56,0.90071,0.3603,0.0039,0.68309,0.43827,0.49591,0.23771,2.19338,2.5805,0.01385,0.000239887,0.000239887,0.000239887
200,4665.01,0.90383,0.36168,0.00377,0.60563,0.45308,0.48308,0.23089,2.18926,2.61988,0.01375,0.000235488,0.000235488,0.000235488
201,5851.75,0.93591,0.36811,0.0037,0.64637,0.44225,0.48272,0.2303,2.20274,2.61279,0.014,0.000231088,0.000231088,0.000231088
202,7052.74,0.95363,0.37288,0.00365,0.61166,0.45391,0.47746,0.23084,2.20316,2.63781,0.01387,0.000226688,0.000226688,0.000226688
203,8707.09,0.9232,0.36466,0.00372,0.60183,0.46457,0.48102,0.23065,2.20129,2.6434,0.01373,0.000222289,0.000222289,0.000222289
204,10043.7,0.90005,0.36176,0.00367,0.61424,0.46347,0.48145,0.22829,2.18717,2.62074,0.01371,0.000217889,0.000217889,0.000217889
205,11496.9,0.92385,0.36164,0.00357,0.61912,0.46594,0.47976,0.22888,2.19663,2.63012,0.01385,0.00021349,0.00021349,0.00021349
206,12247.4,0.92006,0.36199,0.00361,0.62949,0.45711,0.4823,0.2314,2.19279,2.67851,0.01384,0.00020909,0.00020909,0.00020909
207,13954.5,0.92496,0.3551,0.00359,0.62105,0.45516,0.4863,0.23609,2.19627,2.67088,0.01372,0.000204691,0.000204691,0.000204691
208,15507.4,0.93439,0.36933,0.00349,0.62994,0.45149,0.47916,0.23136,2.18964,2.70215,0.01377,0.000200291,0.000200291,0.000200291
209,17188.5,0.89639,0.35593,0.00367,0.63538,0.44894,0.48391,0.23002,2.19422,2.63245,0.01399,0.000195892,0.000195892,0.000195892
210,18449.2,0.91254,0.35776,0.00363,0.64289,0.44576,0.48453,0.23025,2.19378,2.67178,0.01388,0.000191492,0.000191492,0.000191492
211,19882.2,0.87951,0.34072,0.00361,0.64044,0.44913,0.49285,0.2362,2.19298,2.68572,0.01382,0.000187092,0.000187092,0.000187092
212,20775,0.89923,0.35644,0.0036,0.6318,0.45428,0.48737,0.23499,2.18786,2.66427,0.01367,0.000182693,0.000182693,0.000182693
213,21914.9,0.91189,0.35568,0.00342,0.61442,0.46367,0.48787,0.23164,2.2025,2.66647,0.01373,0.000178293,0.000178293,0.000178293
214,23447.5,0.89308,0.3556,0.00349,0.60451,0.47026,0.48358,0.23149,2.18256,2.66515,0.01367,0.000173894,0.000173894,0.000173894
215,24598.6,0.88637,0.35284,0.00346,0.63187,0.45096,0.48226,0.236,2.19891,2.63679,0.01394,0.000169494,0.000169494,0.000169494
216,26369.1,0.90426,0.34801,0.0034,0.64426,0.44711,0.48445,0.23445,2.20553,2.67267,0.01388,0.000165095,0.000165095,0.000165095
217,27389.8,0.9071,0.36924,0.0038,0.6274,0.45531,0.47821,0.23372,2.21303,2.68398,0.01375,0.000160695,0.000160695,0.000160695
218,28876,0.92139,0.36833,0.00367,0.61814,0.45928,0.48105,0.23314,2.20444,2.63466,0.01383,0.000156295,0.000156295,0.000156295
219,29717.6,0.92052,0.3663,0.00365,0.61973,0.467,0.48641,0.23463,2.19361,2.64288,0.01367,0.000151896,0.000151896,0.000151896
220,31035.8,0.93525,0.3675,0.00356,0.61517,0.46949,0.48902,0.23536,2.2,2.64736,0.01368,0.000147496,0.000147496,0.000147496
221,33145.6,0.93238,0.3732,0.00373,0.62597,0.45603,0.48782,0.23647,2.19919,2.64401,0.01369,0.000143097,0.000143097,0.000143097
222,33757.7,0.90921,0.36366,0.00361,0.62968,0.45772,0.48815,0.23613,2.20632,2.6883,0.01369,0.000138697,0.000138697,0.000138697
223,34997,0.92905,0.37075,0.00368,0.64969,0.45529,0.48711,0.23591,2.20657,2.66426,0.01374,0.000134298,0.000134298,0.000134298
224,35993.5,0.93041,0.36953,0.00362,0.63498,0.45705,0.48792,0.23647,2.19243,2.68232,0.0135,0.000129898,0.000129898,0.000129898
225,891.215,0.86883,0.34442,0.00326,0.6342,0.45362,0.48163,0.22938,2.20561,2.705,0.01371,0.000125499,0.000125499,0.000125499
226,2346.39,0.84995,0.33017,0.00326,0.62162,0.4682,0.48856,0.23385,2.2128,2.6858,0.01373,0.000121099,0.000121099,0.000121099
227,3459.86,0.82432,0.32468,0.00343,0.62191,0.46095,0.48546,0.23433,2.20354,2.68834,0.01371,0.000116699,0.000116699,0.000116699
228,4911.59,0.828,0.32541,0.00333,0.62597,0.46471,0.49044,0.23516,2.19803,2.68329,0.01369,0.0001123,0.0001123,0.0001123
229,6177.49,0.85858,0.33339,0.00324,0.67255,0.43484,0.48544,0.23574,2.19839,2.70022,0.01375,0.0001079,0.0001079,0.0001079
230,7272.56,0.87894,0.33921,0.00323,0.61751,0.46113,0.48452,0.23606,2.19591,2.73719,0.01366,0.000103501,0.000103501,0.000103501
231,8914.59,0.84688,0.3308,0.00327,0.6224,0.45351,0.48404,0.23392,2.19787,2.72799,0.01367,9.91012e-05,9.91012e-05,9.91012e-05
232,10305.5,0.82279,0.32695,0.00323,0.61225,0.46103,0.48458,0.2343,2.2066,2.69884,0.01389,9.47016e-05,9.47016e-05,9.47016e-05
233,11826.9,0.84834,0.33077,0.00315,0.59749,0.46182,0.48275,0.2325,2.21068,2.70787,0.01391,9.03021e-05,9.03021e-05,9.03021e-05
234,13078.4,0.84571,0.33105,0.00317,0.64108,0.44029,0.48103,0.23204,2.21009,2.72652,0.01388,8.59025e-05,8.59025e-05,8.59025e-05
235,14765.1,0.8475,0.32595,0.00315,0.61287,0.45945,0.48628,0.23527,2.20403,2.75037,0.01387,8.1503e-05,8.1503e-05,8.1503e-05
236,16082.3,0.85942,0.33674,0.0031,0.62459,0.4546,0.48748,0.23712,2.19819,2.74249,0.01382,7.71034e-05,7.71034e-05,7.71034e-05
237,17999.6,0.82285,0.32317,0.00323,0.63289,0.45138,0.48481,0.23589,2.19438,2.73993,0.01384,7.27038e-05,7.27038e-05,7.27038e-05
238,19326.5,0.84162,0.32761,0.00322,0.61506,0.46308,0.48509,0.23561,2.19481,2.73479,0.01394,6.83043e-05,6.83043e-05,6.83043e-05
239,20402.5,0.80697,0.31037,0.00319,0.62238,0.45992,0.48597,0.23645,2.20569,2.72532,0.01386,6.39047e-05,6.39047e-05,6.39047e-05
240,21927.8,0.82701,0.32481,0.00318,0.64542,0.44871,0.48872,0.23797,2.20913,2.76272,0.01384,5.95052e-05,5.95052e-05,5.95052e-05
241,23287,0.89979,0.34629,0.00479,0.60825,0.46666,0.48544,0.23329,2.21555,2.73126,0.01383,5.51056e-05,5.51056e-05,5.51056e-05
242,873.474,0.89373,0.334,0.00475,0.63937,0.45619,0.48571,0.23447,2.20926,2.67387,0.01376,5.0706e-05,5.0706e-05,5.0706e-05
243,2179.89,0.88106,0.32523,0.00442,0.61925,0.46977,0.48841,0.23639,2.20947,2.62776,0.01378,4.63065e-05,4.63065e-05,4.63065e-05
244,3509.14,0.87042,0.326,0.00437,0.62447,0.45654,0.48713,0.23534,2.20749,2.67008,0.01373,4.19069e-05,4.19069e-05,4.19069e-05
245,4171.51,0.88661,0.33341,0.00444,0.64488,0.44967,0.48965,0.23757,2.20293,2.65609,0.01367,3.75074e-05,3.75074e-05,3.75074e-05
246,5949.22,0.87368,0.32926,0.00435,0.61995,0.46441,0.49132,0.23891,2.20285,2.64383,0.01364,3.31078e-05,3.31078e-05,3.31078e-05
247,7083.02,0.86243,0.32117,0.00447,0.62097,0.46393,0.49178,0.23963,2.20195,2.64233,0.01361,2.87082e-05,2.87082e-05,2.87082e-05
248,8446.19,0.85154,0.32076,0.00435,0.61599,0.46436,0.49014,0.23948,2.19775,2.66066,0.01356,2.43087e-05,2.43087e-05,2.43087e-05
249,9954.34,0.8578,0.31674,0.00414,0.60571,0.47131,0.49043,0.24036,2.19553,2.6426,0.01356,1.99091e-05,1.99091e-05,1.99091e-05
250,10965.7,0.85419,0.31131,0.00412,0.605,0.47209,0.49125,0.24063,2.19449,2.64957,0.01355,1.55096e-05,1.55096e-05,1.55096e-05
