epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,10845.2,1.20891,0.67894,1.11965,0.61202,0.45387,0.44034,0.20036,2.02425,1.80684,1.68152,0.000635848,0.000635848,0.000635848
110,10937.5,1.21774,0.68673,1.11824,0.60699,0.45066,0.43523,0.19538,2.02041,1.84148,1.67526,0.000631448,0.000631448,0.000631448
111,11023.2,1.18083,0.67093,1.11004,0.59265,0.46857,0.44458,0.20399,2.00733,1.80204,1.68881,0.000627048,0.000627048,0.000627048
112,11110.9,1.17319,0.66719,1.11215,0.62216,0.45194,0.45522,0.20916,2.02441,1.796,1.70428,0.000622649,0.000622649,0.000622649
113,11195.2,1.18845,0.66984,1.10917,0.60539,0.45327,0.44418,0.20095,2.02523,1.82357,1.69372,0.000618249,0.000618249,0.000618249
114,11282.6,1.18249,0.66971,1.10594,0.59685,0.46305,0.4411,0.20278,2.01411,1.82108,1.70584,0.00061385,0.00061385,0.00061385
115,11370.9,1.18197,0.66985,1.11048,0.60339,0.44824,0.43612,0.19787,2.01036,1.79035,1.68577,0.00060945,0.00060945,0.00060945
116,11460.2,1.17374,0.6626,1.09893,0.60549,0.46266,0.44444,0.2075,2.01557,1.83779,1.68723,0.000605051,0.000605051,0.000605051
117,11559,1.18049,0.67352,1.11222,0.61356,0.45254,0.44486,0.20541,2.01615,1.79907,1.69696,0.000600651,0.000600651,0.000600651
118,11646.1,1.16498,0.66556,1.10322,0.6257,0.44304,0.43427,0.20084,2.04821,1.82225,1.71349,0.000596251,0.000596251,0.000596251
119,11732.1,1.16704,0.65845,1.1008,0.6115,0.44954,0.44162,0.20382,2.01547,1.83321,1.69102,0.000591852,0.000591852,0.000591852
120,11821.9,1.15519,0.65289,1.09652,0.57928,0.44945,0.42657,0.19581,2.03891,1.84934,1.7253,0.000587452,0.000587452,0.000587452
121,11909.9,1.16625,0.64968,1.09564,0.59629,0.44871,0.42518,0.19465,2.01029,1.8314,1.69856,0.000583053,0.000583053,0.000583053
122,12014.2,1.15252,0.64441,1.08902,0.60487,0.44872,0.44113,0.20285,2.01006,1.82817,1.69811,0.000578653,0.000578653,0.000578653
123,12100,1.17091,0.64826,1.08943,0.60436,0.45647,0.44644,0.20767,2.01509,1.82238,1.71545,0.000574254,0.000574254,0.000574254
124,12188.3,1.13875,0.63348,1.08504,0.58963,0.45175,0.43133,0.19888,2.0405,1.84746,1.73137,0.000569854,0.000569854,0.000569854
125,12272.6,1.13978,0.64555,1.09606,0.6184,0.45596,0.44667,0.20413,2.03182,1.79859,1.71034,0.000565455,0.000565455,0.000565455
126,12360.6,1.14147,0.64619,1.09364,0.61405,0.4427,0.43565,0.20451,2.0169,1.88142,1.70243,0.000561055,0.000561055,0.000561055
127,12451,1.14758,0.64095,1.09343,0.56915,0.46706,0.43602,0.19964,2.03569,1.85998,1.7173,0.000556655,0.000556655,0.000556655
128,12542,1.1323,0.63081,1.08572,0.57158,0.45427,0.42618,0.19696,2.02145,1.8664,1.71356,0.000552256,0.000552256,0.000552256
129,12627.7,1.13986,0.63128,1.08511,0.60563,0.45204,0.4269,0.19697,2.03513,1.84408,1.73027,0.000547856,0.000547856,0.000547856
130,12718.5,1.12782,0.62898,1.07965,0.59798,0.45396,0.43573,0.19853,2.00948,1.77475,1.69952,0.000543457,0.000543457,0.000543457
131,12807.3,1.132,0.6258,1.08021,0.62456,0.4377,0.43162,0.20286,2.00688,1.84009,1.69173,0.000539057,0.000539057,0.000539057
132,12896.5,1.13186,0.62423,1.0753,0.61253,0.43836,0.43408,0.19859,2.02894,1.86209,1.69819,0.000534658,0.000534658,0.000534658
133,12981.4,1.11755,0.62074,1.07582,0.61608,0.43522,0.4336,0.20145,2.0159,1.827,1.72238,0.000530258,0.000530258,0.000530258
134,13069.6,1.12935,0.62694,1.08429,0.62928,0.42798,0.43238,0.19908,2.02491,1.81414,1.71093,0.000525859,0.000525859,0.000525859
135,13241.2,1.1173,0.61444,1.07773,0.56472,0.44473,0.42516,0.19729,2.01425,1.87899,1.69853,0.000521459,0.000521459,0.000521459
136,13329.4,1.12922,0.62201,1.07586,0.60461,0.44182,0.43681,0.20498,2.02275,1.87247,1.72051,0.000517059,0.000517059,0.000517059
137,13415.7,1.09635,0.60486,1.06773,0.58979,0.44874,0.42909,0.20296,1.99728,1.85236,1.6981,0.00051266,0.00051266,0.00051266
138,13504.8,1.10476,0.61299,1.06563,0.605,0.44386,0.43448,0.20072,1.99019,1.86702,1.68016,0.00050826,0.00050826,0.00050826
139,13589.5,1.11447,0.61989,1.07243,0.6239,0.43182,0.43099,0.20027,1.99598,1.89479,1.67835,0.000503861,0.000503861,0.000503861
140,13677,1.09736,0.60848,1.06508,0.60718,0.43992,0.42862,0.19906,1.99414,1.85254,1.68489,0.000499461,0.000499461,0.000499461
141,13761.9,1.08881,0.59767,1.06654,0.59515,0.44229,0.43315,0.19824,2.01439,1.88607,1.70771,0.000495062,0.000495062,0.000495062
142,13849.8,1.11732,0.61374,1.06981,0.62633,0.43993,0.43363,0.19888,2.01324,1.85389,1.70457,0.000490662,0.000490662,0.000490662
143,13935.1,1.08093,0.59868,1.06577,0.60868,0.44803,0.44204,0.20429,2.02529,1.85869,1.71752,0.000486262,0.000486262,0.000486262
144,14023,1.0945,0.60733,1.06845,0.61347,0.43369,0.43548,0.20355,2.02751,1.86071,1.71681,0.000481863,0.000481863,0.000481863
145,14108.3,1.09056,0.6084,1.0696,0.58052,0.4625,0.44571,0.21119,2.01538,1.8379,1.69635,0.000477463,0.000477463,0.000477463
146,14205.9,1.10295,0.60329,1.06063,0.59679,0.44674,0.44537,0.2113,2.02162,1.83918,1.71455,0.000473064,0.000473064,0.000473064
147,14290.8,1.0838,0.58846,1.05238,0.64124,0.43729,0.44745,0.20975,2.03342,1.83732,1.71975,0.000468664,0.000468664,0.000468664
148,14380.5,1.09191,0.59821,1.0545,0.62558,0.43975,0.43099,0.20201,2.0082,1.84102,1.7031,0.000464265,0.000464265,0.000464265
149,14465.5,1.07655,0.5899,1.05277,0.6119,0.44051,0.43173,0.19841,2.0233,1.86421,1.72735,0.000459865,0.000459865,0.000459865
150,14556.1,1.08913,0.58865,1.04821,0.61096,0.44132,0.42708,0.20028,2.02141,1.8687,1.72316,0.000455466,0.000455466,0.000455466
151,14706.2,1.06919,0.59254,1.05749,0.61518,0.44849,0.43876,0.20774,2.01267,1.87165,1.74201,0.000451066,0.000451066,0.000451066
152,14797.6,1.06657,0.58152,1.04704,0.59607,0.44641,0.43305,0.20189,2.02256,1.86435,1.73637,0.000446666,0.000446666,0.000446666
153,14882.4,1.05888,0.5725,1.04782,0.63884,0.44626,0.44183,0.20716,2.01399,1.84176,1.72157,0.000442267,0.000442267,0.000442267
154,14971.1,1.05898,0.58339,1.04854,0.64819,0.43209,0.44563,0.20849,2.03322,1.86604,1.73814,0.000437867,0.000437867,0.000437867
155,15055.4,1.05492,0.57581,1.05346,0.59356,0.45923,0.43105,0.19988,2.0175,1.82142,1.74175,0.000433468,0.000433468,0.000433468
156,15142.1,1.07244,0.57943,1.0486,0.63567,0.43735,0.44171,0.20631,2.01937,1.83983,1.7245,0.000429068,0.000429068,0.000429068
157,15228.4,1.04935,0.57794,1.04378,0.64388,0.43986,0.4422,0.2062,2.02231,1.83952,1.71806,0.000424669,0.000424669,0.000424669
158,15318.3,1.0476,0.5746,1.04625,0.64377,0.42476,0.43422,0.20489,2.02234,1.87679,1.72961,0.000420269,0.000420269,0.000420269
159,15403.9,1.05255,0.57032,1.04676,0.60659,0.43851,0.42753,0.19955,2.02665,1.87142,1.74368,0.00041587,0.00041587,0.00041587
160,15491.9,1.0453,0.56997,1.04063,0.63375,0.44654,0.44737,0.20928,2.01943,1.86917,1.73356,0.00041147,0.00041147,0.00041147
161,15576.7,1.05043,0.57954,1.04035,0.60994,0.43578,0.43683,0.20306,2.01501,1.84411,1.74199,0.00040707,0.00040707,0.00040707
162,15666.9,1.05161,0.57141,1.04334,0.59858,0.44594,0.42566,0.19846,2.01453,1.86028,1.73093,0.000402671,0.000402671,0.000402671
163,15962,1.03789,0.56521,1.03456,0.63252,0.42713,0.42942,0.20083,2.01509,1.9088,1.73997,0.000398271,0.000398271,0.000398271
164,16050.1,1.04288,0.56229,1.03553,0.61893,0.43164,0.42625,0.2015,2.01153,1.86886,1.72268,0.000393872,0.000393872,0.000393872
165,16227.1,1.03479,0.55874,1.03648,0.61219,0.43442,0.42755,0.20232,2.01946,1.83332,1.74612,0.000389472,0.000389472,0.000389472
166,16316,1.03166,0.56678,1.03572,0.61602,0.43012,0.43068,0.20486,2.01639,1.87937,1.73145,0.000385073,0.000385073,0.000385073
167,16400.5,1.01645,0.55598,1.03551,0.62984,0.41445,0.42442,0.20221,2.01745,1.84235,1.73758,0.000380673,0.000380673,0.000380673
168,16492.8,1.0501,0.56721,1.0308,0.62514,0.43226,0.43203,0.20087,2.01836,1.83857,1.72207,0.000376273,0.000376273,0.000376273
169,16587.4,1.02433,0.55296,1.03113,0.60338,0.43216,0.42963,0.2016,2.00843,1.85034,1.71891,0.000371874,0.000371874,0.000371874
170,16700.8,1.02585,0.55232,1.02958,0.6495,0.4211,0.42932,0.20522,2.01695,1.84622,1.7268,0.000367474,0.000367474,0.000367474
171,16786.2,1.01491,0.55361,1.0305,0.61591,0.43538,0.43776,0.2068,2.01822,1.83719,1.7493,0.000363075,0.000363075,0.000363075
172,16875,1.0192,0.55165,1.03092,0.59812,0.44131,0.42773,0.20111,2.01646,1.85313,1.72128,0.000358675,0.000358675,0.000358675
173,16960,1.02035,0.5521,1.03498,0.61625,0.43865,0.4341,0.20471,2.01917,1.85194,1.72316,0.000354276,0.000354276,0.000354276
174,17047.7,1.02133,0.55217,1.03218,0.59175,0.44313,0.4247,0.20033,2.01698,1.85776,1.73349,0.000349876,0.000349876,0.000349876
175,17133.4,1.00816,0.54731,1.02981,0.63131,0.43826,0.43623,0.2039,2.03281,1.85569,1.76042,0.000345477,0.000345477,0.000345477
176,17221.3,1.01103,0.55268,1.03124,0.62695,0.45322,0.44085,0.20414,2.0167,1.8128,1.7396,0.000341077,0.000341077,0.000341077
177,17474.3,1.00997,0.54396,1.01922,0.60636,0.45052,0.43593,0.20197,2.01648,1.82215,1.73743,0.000336677,0.000336677,0.000336677
178,17620.2,1.00163,0.54343,1.02783,0.60194,0.45112,0.43817,0.20417,2.02508,1.86962,1.7515,0.000332278,0.000332278,0.000332278
179,17744.1,0.99066,0.53599,1.02274,0.5693,0.45788,0.43165,0.2031,2.03141,1.88319,1.75219,0.000327878,0.000327878,0.000327878
180,17933.8,1.00096,0.5406,1.02215,0.62355,0.43096,0.43116,0.20216,2.02266,1.86322,1.74038,0.000323479,0.000323479,0.000323479
181,18066,1.00365,0.53748,1.01644,0.58933,0.45119,0.43602,0.20587,2.00556,1.82042,1.73892,0.000319079,0.000319079,0.000319079
